"HUME HURTADO MARIA JESUS","GAS NATURAL DE LIMA Y CALLAO S.A.",DIRECTOR,2007-06-28,2011-02-24,"AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2016-01-26,2017-01-25,"4 años, 11 meses, 2 días."
"HUME HURTADO MARIA JESUS","GAS NATURAL DE LIMA Y CALLAO S.A.",DIRECTOR,2007-06-28,2011-02-24,"AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2015-01-19,2016-01-26,"3 años, 10 meses, 26 días."
"HUME HURTADO MARIA JESUS","GAS NATURAL DE LIMA Y CALLAO S.A.","APODERADO ESPECIAL",2007-06-28,2011-04-27,"AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2017-01-25,"A la actualidad","5 años, 8 meses, 29 días."
"HUME HURTADO MARIA JESUS","GAS NATURAL DE LIMA Y CALLAO S.A.","APODERADO ESPECIAL",2007-06-28,2011-04-27,"AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2016-01-26,2017-01-25,"4 años, 8 meses, 30 días."
"HUME HURTADO MARIA JESUS","GAS NATURAL DE LIMA Y CALLAO S.A.","APODERADO ESPECIAL",2007-06-28,2011-04-27,"AFP INTEGRA","PRESIDENTE DEL DIRECTORIO",2015-01-19,2016-01-26,"3 años, 8 meses, 23 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2010-04-01,2012-05-23,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","4 años, 10 meses, 4 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2010-04-01,2012-05-23,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"3 años, 10 meses, 6 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2012-05-23,2013-05-30,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","3 años, 9 meses, 25 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2012-05-23,2013-05-30,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"2 años, 9 meses, 28 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2013-05-30,2015-05-15,"PROFUTURO AFP",DIRECTOR,2017-03-27,"A la actualidad","1 años, 10 meses, 12 días."
"BUSTAMANTE ROMERO IGNACIO JOSE","HOCHSCHILD MINING PLC",DIRECTOR,2013-05-30,2015-05-15,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"0 años, 10 meses, 14 días."
"FORT HURTADO MARCEL BERNARD","INTERSEGURO COMPAÑIA DE SEGUROS S.A.","GERENTE COMERCIAL",2003-12-16,2007-05-11,"AFP INTEGRA","VICEPRESIDENTE COMERCIAL",2013-11-01,2015-05-19,"6 años, 5 meses, 21 días."
"FORT HURTADO MARCEL BERNARD","INTERSEGURO COMPAÑIA DE SEGUROS S.A.","GERENTE COMERCIAL",2003-12-16,2007-05-11,"AFP INTEGRA","GERENTE CENTRAL COMERCIAL",2012-01-02,2013-10-31,"4 años, 7 meses, 22 días."
"KOCNIM CHIOCK GUILLERMO","INTERSEGURO COMPAÑIA DE SEGUROS S.A.","REPRESENTANTE BURSATIL",2003-02-18,2003-09-30,"AFP INTEGRA","GERENTE RIESGOS DE INVERSION",2013-05-15,2013-10-31,"9 años, 7 meses, 15 días."
"ROMERO PAOLETTI DIONISIO","INVERSIONES CENTENARIO S.A.A.",DIRECTOR,2003-03-28,2003-03-28,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"5 años, 11 meses, 26 días."
"ROMERO PAOLETTI DIONISIO","INVERSIONES CENTENARIO S.A.A.",DIRECTOR,2003-03-28,2003-03-28,"PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"5 años, 11 meses, 2 días."
"BAYLY LLONA WALTER","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2015-03-24,2015-04-15,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2017-03-28,"A la actualidad","1 años, 11 meses, 13 días."
"BAYLY LLONA WALTER","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2015-03-24,2015-04-15,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-28,"0 años, 11 meses, 14 días."
"BAYLY LLONA WALTER","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2015-03-24,2015-04-15,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2015-05-28,2016-03-29,"0 años, 1 meses, 13 días."
"BAYLY LLONA WALTER","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2015-04-15,2016-03-23,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"BAYLY LLONA WALTER","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2015-04-15,2016-03-23,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2016-03-29,2017-03-28,"0 años, 0 meses, 6 días."
"DAÑINO ZAPATA ROBERTO ENRIQUE","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2007-03-22,2010-03-18,"AFP INTEGRA",DIRECTOR,2011-01-12,2012-12-05,"0 años, 9 meses, 25 días."
"DASSO MONTERO FERNANDO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2014-03-27,2016-03-23,"PRIMA AFP S.A.",DIRECTOR,2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"DASSO MONTERO FERNANDO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2014-03-27,2016-03-23,"PRIMA AFP S.A.",DIRECTOR,2016-03-29,2017-03-28,"0 años, 0 meses, 6 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2014-03-27,2014-03-27,"PRIMA AFP S.A.",DIRECTOR,2017-03-28,"A la actualidad","3 años, 0 meses, 1 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2014-03-27,2014-03-27,"PRIMA AFP S.A.",DIRECTOR,2016-03-29,2017-03-28,"2 años, 0 meses, 2 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2014-03-27,2014-03-27,"PRIMA AFP S.A.",DIRECTOR,2015-03-30,2016-03-29,"1 años, 0 meses, 3 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2014-03-27,2014-04-24,"PRIMA AFP S.A.",DIRECTOR,2017-03-28,"A la actualidad","2 años, 11 meses, 4 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2014-03-27,2014-04-24,"PRIMA AFP S.A.",DIRECTOR,2016-03-29,2017-03-28,"1 años, 11 meses, 5 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.",DIRECTOR,2014-03-27,2014-04-24,"PRIMA AFP S.A.",DIRECTOR,2015-03-30,2016-03-29,"0 años, 11 meses, 6 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2014-04-24,2015-04-15,"PRIMA AFP S.A.",DIRECTOR,2017-03-28,"A la actualidad","1 años, 11 meses, 13 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","PRESIDENTE DEL DIRECTORIO",2014-04-24,2015-04-15,"PRIMA AFP S.A.",DIRECTOR,2016-03-29,2017-03-28,"0 años, 11 meses, 14 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2015-04-15,2016-03-23,"PRIMA AFP S.A.",DIRECTOR,2017-03-28,"A la actualidad","1 años, 0 meses, 5 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","MIBANCO BANCO DE LA MICROEMPRESA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2015-04-15,2016-03-23,"PRIMA AFP S.A.",DIRECTOR,2016-03-29,2017-03-28,"0 años, 0 meses, 6 días."
"ROMERO PAOLETTI DIONISIO","PALMAS DEL ESPINO S.A.","VICEPRESIDENTE DEL DIRECTORIO",2002-06-20,2002-07-31,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2009-03-26,2010-03-03,"6 años, 7 meses, 23 días."
"ROMERO PAOLETTI DIONISIO","PALMAS DEL ESPINO S.A.","VICEPRESIDENTE DEL DIRECTORIO",2002-06-20,2002-07-31,"PRIMA AFP S.A.",DIRECTOR,2009-03-02,2009-03-26,"6 años, 6 meses, 30 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PALMAS DEL ESPINO S.A.","PRESIDENTE DEL DIRECTORIO",2002-06-20,2002-07-31,"PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO",2008-03-27,2009-03-02,"5 años, 7 meses, 25 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PALMAS DEL ESPINO S.A.","PRESIDENTE DEL DIRECTORIO",2002-06-20,2002-07-31,"PRIMA AFP S.A.",DIRECTOR,2008-02-29,2008-03-27,"5 años, 6 meses, 29 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"6 años, 3 meses, 6 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"5 años, 3 meses, 1 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"4 años, 3 meses, 2 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"3 años, 3 meses, 3 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"2 años, 3 meses, 6 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"1 años, 3 meses, 8 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2007-09-17,2009-12-23,"PROFUTURO AFP",DIRECTOR,2010-03-19,2011-03-31,"0 años, 2 meses, 24 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2009-12-23,2012-03-02,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"4 años, 0 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2009-12-23,2012-03-02,"PROFUTURO AFP",DIRECTOR,2015-03-24,2016-03-29,"3 años, 0 meses, 22 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2009-12-23,2012-03-02,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"2 años, 0 meses, 23 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2009-12-23,2012-03-02,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 0 meses, 24 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2009-12-23,2012-03-02,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"0 años, 0 meses, 27 días."
"SALAZAR OLIVARES RAUL TEMISTOCLES","QUIMPAC S.A.",DIRECTOR,2012-03-02,2015-04-14,"PROFUTURO AFP",DIRECTOR,2016-03-29,2017-03-27,"0 años, 11 meses, 15 días."
"HERRERA VASQUEZ EDUARDO MARTIN","REFINERIA LA PAMPILLA S.A.A.","DIRECTOR SUPLENTE",2004-05-06,2004-11-05,"PROFUTURO AFP","GERENTE DE INVERSIONES",2005-02-01,2008-10-15,"0 años, 2 meses, 27 días."
"GARCIA HAAKER ALBERTO JAVIER","SAGA FALABELLA S.A.","GERENTE DE PERSONAL Y RRHH",2004-10-26,2005-03-15,"AFP INTEGRA","VICEPRESIDENTE GESTION HUMANA",2013-11-01,"A la actualidad","8 años, 7 meses, 17 días."
"GARCIA HAAKER ALBERTO JAVIER","SAGA FALABELLA S.A.","GERENTE DE PERSONAL Y RRHH",2004-10-26,2005-03-15,"AFP INTEGRA","GERENTE CENTRAL DE RRHH",2011-01-12,2013-10-31,"5 años, 9 meses, 28 días."
"GARCIA HAAKER ALBERTO JAVIER","SAGA FALABELLA S.A.","GERENTE DE PERSONAL Y RRHH",2004-10-26,2005-03-15,"AFP INTEGRA","GERENCIA CENTRAL DE RRHH",2008-02-01,2008-02-01,"2 años, 10 meses, 17 días."
"GARCIA HAAKER ALBERTO JAVIER","SAGA FALABELLA S.A.","GERENTE DE PERSONAL Y RRHH",2004-10-26,2005-03-15,"AFP INTEGRA","GERENTE GENERAL",2010-12-17,2011-01-12,"5 años, 9 meses, 2 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"4 años, 11 meses, 10 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"3 años, 11 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"2 años, 11 meses, 12 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"1 años, 11 meses, 15 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2011-03-31,2012-03-29,"0 años, 11 meses, 17 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2007-03-30,2010-04-14,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","3 años, 0 meses, 9 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"3 años, 11 meses, 10 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"2 años, 11 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 11 meses, 12 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2012-03-29,2013-03-26,"0 años, 11 meses, 15 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","2 años, 0 meses, 9 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2011-04-14,2012-04-13,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"2 años, 11 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2011-04-14,2012-04-13,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"1 años, 11 meses, 12 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2011-04-14,2012-04-13,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"0 años, 11 meses, 13 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2011-04-14,2012-04-13,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","1 años, 0 meses, 10 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2012-04-13,2013-04-12,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"1 años, 11 meses, 12 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2012-04-13,2013-04-12,"PROFUTURO AFP",DIRECTOR,2014-03-25,2015-03-24,"0 años, 11 meses, 13 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2012-04-13,2013-04-12,"AFP HORIZONTE S.A.",DIRECTOR,2013-04-23,"A la actualidad","0 años, 0 meses, 11 días."
"CALDERON HERRADA CESAR ERNESTO","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2013-04-12,2014-04-14,"PROFUTURO AFP",DIRECTOR,2015-03-24,2015-07-06,"0 años, 11 meses, 10 días."
"COATE  MICHAEL BRADLEY","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2011-04-14,"PROFUTURO AFP","DIRECTOR SUPLENTE",2012-03-29,2012-10-23,"0 años, 11 meses, 15 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"6 años, 11 meses, 23 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"5 años, 11 meses, 24 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"4 años, 11 meses, 28 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"4 años, 0 meses, 1 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2010-03-19,2011-03-31,"2 años, 11 meses, 17 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP",DIRECTOR,2009-03-27,2010-03-19,"1 años, 11 meses, 25 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2003-03-21,2007-03-30,"PROFUTURO AFP",DIRECTOR,2008-06-19,2009-03-27,"1 años, 2 meses, 20 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2010-04-14,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"3 años, 11 meses, 11 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2010-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"2 años, 11 meses, 12 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2010-04-14,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"1 años, 11 meses, 15 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.",DIRECTOR,2010-04-14,2010-04-14,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"0 años, 11 meses, 17 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"2 años, 11 meses, 11 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 11 meses, 12 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"0 años, 11 meses, 15 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"1 años, 11 meses, 12 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"0 años, 11 meses, 13 días."
"DE LA FELD  HUBERT","SCOTIA SOCIEDAD TITULIZADORA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2012-04-13,2013-04-12,"PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"0 años, 11 meses, 13 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2015-03-24,2016-03-29,"4 años, 11 meses, 10 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"3 años, 11 meses, 11 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"2 años, 11 meses, 12 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"1 años, 11 meses, 15 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2011-03-31,2012-03-29,"0 años, 11 meses, 17 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2007-03-30,2010-04-14,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","3 años, 0 meses, 9 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2015-03-24,2016-03-29,"3 años, 11 meses, 10 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"2 años, 11 meses, 11 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"1 años, 11 meses, 12 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2012-03-29,2013-03-26,"0 años, 11 meses, 15 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-14,2011-04-14,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","2 años, 0 meses, 9 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2015-03-24,2016-03-29,"2 años, 11 meses, 11 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO",2014-03-25,2015-03-24,"1 años, 11 meses, 12 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"PROFUTURO AFP",DIRECTOR,2013-03-26,2014-03-25,"0 años, 11 meses, 13 días."
"GONZALEZ TABOADA CARLOS","SCOTIA SOCIEDAD TITULIZADORA S.A.","PRESIDENTE DEL DIRECTORIO",2011-04-14,2012-04-13,"AFP HORIZONTE S.A.","PRESIDENTE DEL DIRECTORIO",2013-04-23,"A la actualidad","1 años, 0 meses, 10 días."
