companyId,functionaryId,position,beginDate,endDate,typePosition
48,922,SUB GERENTE DE PRODUCCION,2006-05-11,2006-11-28,PLANA GERENCIAL
48,700,GERENTE,2004-07-26,2006-07-21,PLANA GERENCIAL
48,1728,GERENTE ADMINISTRACION Y RRHH,2003-02-17,2003-04-15,PLANA GERENCIAL
48,1728,GERENTE RRHH Y ATEN.CLIENTE,2003-11-28,2004-04-23,PLANA GERENCIAL
48,1728,GERENTE RRHH Y CALIDAD,2004-04-23,2005-02-01,PLANA GERENCIAL
48,1728,GTE CORPORATIVO DE RRHH,2005-02-01,2007-09-20,PLANA GERENCIAL
48,1728,GERENTE RECURSOS HUMANOS (I),2005-09-23,2006-07-02,PLANA GERENCIAL
48,1729,GTE. DE SERVICIOS COMPARTIDOS,2017-01-02,2017-06-01,PLANA GERENCIAL
48,1730,GTE. REGIONAL CENTRO ORIENTE,2002-08-16,2003-04-15,PLANA GERENCIAL
48,1569,"VICEPRESIDENTE FIN,PLA, Y TESO",2015-10-01,2016-06-30,PLANA GERENCIAL
48,1675,,2011-08-01,,REPRESENTANTE LEGAL
48,1663,,2004-07-26,2007-08-17,REPRESENTANTE LEGAL
48,1691,,2005-09-23,2007-03-30,REPRESENTANTE LEGAL
48,483,,2009-06-15,2011-07-31,REPRESENTANTE LEGAL
48,663,,2009-02-23,2013-12-31,REPRESENTANTE LEGAL
48,87,,2007-08-18,2009-02-23,REPRESENTANTE LEGAL
49,257,DIRECTOR,2007-03-26,,DIRECTORIO
49,258,DIRECTOR,2001-03-28,,DIRECTORIO
49,45,VICEPRESIDENTE DEL DIRECTORIO,2009-04-22,,DIRECTORIO
49,265,VICEPRESIDENTE DEL DIRECTORIO,2004-03-22,2005-01-14,DIRECTORIO
49,265,DIRECTOR,2005-01-14,2008-04-28,DIRECTORIO
49,54,VICEPRESIDENTE DEL DIRECTORIO,2008-04-28,2009-04-22,DIRECTORIO
49,54,PRESIDENTE DEL DIRECTORIO,2009-04-22,,DIRECTORIO
49,454,GERENTE GENERAL,2001-03-01,,GERENTE GENERAL
49,1731,REPRESENTANTE BURSATIL,2003-03-27,2004-03-25,PLANA GERENCIAL
49,533,REPRESENTANTE BURSATIL,2004-03-25,2005-06-15,PLANA GERENCIAL
49,1732,REPRESENTANTE BURSATIL,2005-06-15,2005-06-15,PLANA GERENCIAL
49,454,,2002-01-18,,REPRESENTANTE LEGAL
50,1733,PRESIDENTE DEL DIRECTORIO,2008-06-25,2009-03-30,DIRECTORIO
50,1733,PRESIDENTE DEL DIRECTORIO,2009-03-30,2010-03-29,DIRECTORIO
50,1733,PRESIDENTE DEL DIRECTORIO,2010-03-29,2011-03-28,DIRECTORIO
50,1733,PRESIDENTE DEL DIRECTORIO,2011-03-28,2012-03-27,DIRECTORIO
50,1733,PRESIDENTE DEL DIRECTORIO,2012-03-27,2012-06-26,DIRECTORIO
50,1733,VICEPRESIDENTE DEL DIRECTORIO,2012-06-26,2013-03-21,DIRECTORIO
50,1733,VICEPRESIDENTE DEL DIRECTORIO,2013-03-21,2013-07-30,DIRECTORIO
50,1734,DIRECTOR,2008-06-25,2009-03-30,DIRECTORIO
50,1735,DIRECTOR,2008-10-20,2009-03-30,DIRECTORIO
50,1735,DIRECTOR,2009-03-30,2010-03-29,DIRECTORIO
50,1735,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
50,1735,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
50,1735,DIRECTOR,2012-03-27,2013-03-21,DIRECTORIO
50,1735,DIRECTOR,2013-03-21,2014-03-21,DIRECTORIO
50,1735,DIRECTOR,2014-03-21,2015-03-30,DIRECTORIO
50,1735,DIRECTOR,2015-03-30,2016-02-03,DIRECTORIO
50,1736,DIRECTOR,2008-06-25,2008-10-20,DIRECTORIO
50,1737,DIRECTOR,2016-02-29,2016-03-14,DIRECTORIO
50,1737,DIRECTOR,2016-03-14,2016-07-13,DIRECTORIO
50,1738,DIRECTOR,2009-10-29,2010-03-29,DIRECTORIO
50,1738,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
50,1738,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
50,1738,DIRECTOR,2012-03-27,2013-03-21,DIRECTORIO
50,1738,DIRECTOR,2013-03-21,2014-03-21,DIRECTORIO
50,1738,DIRECTOR,2014-03-21,2014-08-25,DIRECTORIO
50,1739,DIRECTOR,2008-06-25,2009-03-30,DIRECTORIO
50,1739,DIRECTOR,2009-03-30,2010-03-29,DIRECTORIO
50,1739,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
50,1739,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
50,1739,DIRECTOR,2012-03-27,2013-03-21,DIRECTORIO
50,1739,DIRECTOR,2013-03-21,2014-03-21,DIRECTORIO
50,1739,DIRECTOR,2014-03-21,2015-03-30,DIRECTORIO
50,1739,DIRECTOR,2015-03-30,2016-03-14,DIRECTORIO
50,1739,DIRECTOR,2016-03-14,2016-07-13,DIRECTORIO
50,1740,DIRECTOR,2014-08-28,2015-03-30,DIRECTORIO
50,1740,DIRECTOR,2015-03-30,2016-03-14,DIRECTORIO
50,1740,DIRECTOR,2016-03-14,2016-07-13,DIRECTORIO
50,203,DIRECTOR,2008-10-20,2009-03-30,DIRECTORIO
50,203,DIRECTOR,2009-03-30,2010-03-29,DIRECTORIO
50,203,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
50,203,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
50,203,DIRECTOR,2012-03-27,2012-06-26,DIRECTORIO
50,203,PRESIDENTE DEL DIRECTORIO,2012-06-26,2013-03-21,DIRECTORIO
50,203,PRESIDENTE DEL DIRECTORIO,2013-03-21,2014-03-21,DIRECTORIO
50,203,PRESIDENTE DEL DIRECTORIO,2014-03-21,2015-03-30,DIRECTORIO
50,203,DIRECTOR,2015-03-30,2016-03-14,DIRECTORIO
50,203,DIRECTOR,2016-03-14,2016-07-13,DIRECTORIO
50,1741,DIRECTOR,2014-03-21,2015-03-30,DIRECTORIO
50,1741,DIRECTOR,2015-03-30,2016-03-14,DIRECTORIO
50,1741,DIRECTOR,2016-03-14,2016-07-13,DIRECTORIO
50,1742,DIRECTOR,2008-06-25,2009-03-30,DIRECTORIO
50,1742,DIRECTOR,2009-03-30,2010-03-29,DIRECTORIO
50,1742,DIRECTOR,2010-03-29,2011-03-28,DIRECTORIO
50,1742,DIRECTOR,2011-03-28,2012-03-27,DIRECTORIO
50,1742,DIRECTOR,2012-03-27,2013-03-21,DIRECTORIO
50,1742,DIRECTOR,2013-03-21,2014-03-21,DIRECTORIO
50,1743,DIRECTOR,2009-03-30,2009-10-29,DIRECTORIO
50,203,GERENTE GENERAL,2008-06-25,2016-07-13,GERENTE GENERAL
50,631,GERENTE OPERACIONES,2008-11-27,2016-07-13,PLANA GERENCIAL
50,1744,GERENTE DE CUMPLIMIENTO,2011-03-16,2016-07-13,PLANA GERENCIAL
50,1745,GERENTE OPERACIONES,2008-06-25,2008-09-15,PLANA GERENCIAL
50,1746,GERENTE FINANCIERO,2008-06-25,2011-06-02,PLANA GERENCIAL
50,1747,GERENTE DE TRADING,2008-06-25,2016-04-28,PLANA GERENCIAL
50,1748,GERENTE FINANCIERO,2013-06-27,2016-03-15,PLANA GERENCIAL
50,1749,,2015-03-26,2016-07-13,REPRESENTANTE LEGAL
50,1750,,2008-10-29,2010-11-30,REPRESENTANTE LEGAL
50,1744,,2011-03-16,2016-07-13,REPRESENTANTE LEGAL
50,1746,,2008-10-29,2014-05-16,REPRESENTANTE LEGAL
50,1751,,2016-07-13,,REPRESENTANTE LEGAL
50,203,,2014-05-16,2016-07-13,REPRESENTANTE LEGAL
51,270,DIRECTOR,2009-10-14,2010-03-31,DIRECTORIO
51,1752,DIRECTOR,2007-10-31,2008-03-31,DIRECTORIO
51,1752,DIRECTOR,2008-03-31,2009-10-14,DIRECTORIO
51,1753,DIRECTOR,2008-03-31,2010-03-31,DIRECTORIO
51,257,DIRECTOR,2011-04-25,2012-03-29,DIRECTORIO
51,257,DIRECTOR,2012-03-29,2014-03-25,DIRECTORIO
51,257,DIRECTOR,2014-03-25,2016-03-31,DIRECTORIO
51,257,DIRECTOR,2016-03-31,,DIRECTORIO
51,279,DIRECTOR,2009-10-27,2010-03-31,DIRECTORIO
51,279,DIRECTOR,2010-03-31,2012-03-29,DIRECTORIO
51,279,DIRECTOR,2012-03-29,2014-03-25,DIRECTORIO
51,279,DIRECTOR,2014-03-25,2016-03-31,DIRECTORIO
51,279,DIRECTOR,2016-03-31,,DIRECTORIO
51,280,DIRECTOR,2009-10-27,2010-03-31,DIRECTORIO
51,280,DIRECTOR,2010-03-31,2012-03-29,DIRECTORIO
51,280,DIRECTOR,2012-03-29,2014-03-25,DIRECTORIO
51,280,DIRECTOR,2014-03-25,2016-03-31,DIRECTORIO
51,280,DIRECTOR,2016-03-31,,DIRECTORIO
51,1754,VICEPRESIDENTE DEL DIRECTORIO,2009-10-14,2010-03-31,DIRECTORIO
51,1754,VICEPRESIDENTE DEL DIRECTORIO,2010-03-31,2012-02-08,DIRECTORIO
51,1754,DIRECTOR SUPLENTE,2012-03-29,2014-03-25,DIRECTORIO
51,1754,DIRECTOR SUPLENTE,2014-03-25,2016-03-31,DIRECTORIO
51,1754,DIRECTOR SUPLENTE,2016-03-31,,DIRECTORIO
51,1755,PRESIDENTE DEL DIRECTORIO,2007-10-31,2008-03-31,DIRECTORIO
51,1755,PRESIDENTE DEL DIRECTORIO,2008-03-31,2009-10-27,DIRECTORIO
51,285,DIRECTOR,2009-10-14,2010-03-31,DIRECTORIO
51,285,PRESIDENTE DEL DIRECTORIO,2010-03-31,2012-03-29,DIRECTORIO
51,285,PRESIDENTE DEL DIRECTORIO,2012-03-29,2014-03-25,DIRECTORIO
51,285,PRESIDENTE DEL DIRECTORIO,2014-03-25,2016-03-31,DIRECTORIO
51,285,PRESIDENTE DEL DIRECTORIO,2016-03-31,,DIRECTORIO
51,1756,DIRECTOR SUPLENTE,2008-03-31,2009-10-14,DIRECTORIO
51,1757,DIRECTOR,2007-10-31,2008-03-31,DIRECTORIO
51,1757,DIRECTOR,2008-03-31,2009-10-27,DIRECTORIO
51,1757,VICEPRESIDENTE DEL DIRECTORIO,2008-11-24,2009-10-27,DIRECTORIO
51,1758,VICEPRESIDENTE DEL DIRECTORIO,2007-10-31,2008-03-31,DIRECTORIO
51,1758,VICEPRESIDENTE DEL DIRECTORIO,2008-03-31,2008-11-24,DIRECTORIO
51,1759,DIRECTOR,2007-10-31,2008-03-31,DIRECTORIO
51,1760,DIRECTOR,2009-10-27,2010-03-31,DIRECTORIO
51,1760,DIRECTOR,2010-03-31,2012-03-29,DIRECTORIO
51,1760,DIRECTOR SUPLENTE,2012-03-29,2014-03-25,DIRECTORIO
51,1760,DIRECTOR SUPLENTE,2014-03-25,2016-03-31,DIRECTORIO
51,1760,DIRECTOR SUPLENTE,2016-03-31,,DIRECTORIO
51,1664,DIRECTOR SUPLENTE,2009-10-27,2010-03-31,DIRECTORIO
51,1664,DIRECTOR SUPLENTE,2010-03-31,2012-02-08,DIRECTORIO
51,54,PRESIDENTE DEL DIRECTORIO,2009-10-14,2010-03-31,DIRECTORIO
51,1553,DIRECTOR,2009-10-27,2010-03-31,DIRECTORIO
51,1553,DIRECTOR,2010-03-31,2011-04-25,DIRECTORIO
51,1761,DIRECTOR,2007-10-31,2008-03-31,DIRECTORIO
51,1761,DIRECTOR,2008-03-31,2009-10-27,DIRECTORIO
51,1762,DIRECTOR,2008-03-31,2009-10-14,DIRECTORIO
51,1763,DIRECTOR,2007-10-31,2008-03-31,DIRECTORIO
51,1763,DIRECTOR,2008-03-31,2009-10-14,DIRECTORIO
51,1764,DIRECTOR SUPLENTE,2009-10-27,2010-03-31,DIRECTORIO
51,1764,DIRECTOR SUPLENTE,2010-03-31,2012-03-29,DIRECTORIO
51,1764,DIRECTOR,2012-03-29,2014-03-25,DIRECTORIO
51,1764,DIRECTOR,2014-03-25,2016-03-31,DIRECTORIO
51,1764,DIRECTOR,2016-03-31,,DIRECTORIO
51,1765,VICEPRESIDENTE DEL DIRECTORIO,2012-02-08,2012-03-29,DIRECTORIO
51,1765,VICEPRESIDENTE DEL DIRECTORIO,2012-03-29,2014-03-25,DIRECTORIO
51,1765,VICEPRESIDENTE DEL DIRECTORIO,2014-03-25,2016-03-31,DIRECTORIO
51,1765,VICEPRESIDENTE DEL DIRECTORIO,2016-03-31,,DIRECTORIO
51,1766,DIRECTOR SUPLENTE,2008-03-31,2009-10-14,DIRECTORIO
51,1767,DIRECTOR,2008-03-31,2009-10-27,DIRECTORIO
51,1767,GERENTE GENERAL,2007-10-31,,GERENTE GENERAL
51,1768,GERENTE DE AUDITORIA INTERNA,2012-07-01,2015-03-02,PLANA GERENCIAL
51,1769,GERENTE LEGAL,2012-03-01,2015-03-02,PLANA GERENCIAL
51,1753,GERENTE DE PROYECTOS,2010-04-05,2013-03-01,PLANA GERENCIAL
51,1770,GERENTE GOS,2010-03-09,2011-09-30,PLANA GERENCIAL
51,1770,GERENTE DE SISTEMAS,2011-10-01,2013-03-01,PLANA GERENCIAL
51,1771,GERENTE SOPORTE CENTRALIZADO,2013-03-01,2015-03-02,PLANA GERENCIAL
51,1772,GERENTE DE NEGOCIOS,2007-10-31,2009-12-31,PLANA GERENCIAL
51,1773,GERENTE DE ADMINISTRACION Y FI,2007-10-31,2009-12-31,PLANA GERENCIAL
51,1774,G INTELIGENCIA COMERCIAL,2014-10-15,2015-03-02,PLANA GERENCIAL
51,1775,GERENTE DE ADMINISTRACION,2012-08-01,2013-03-01,PLANA GERENCIAL
51,1776,GERENTE DE NEGOCIOS,2010-01-01,2014-07-31,PLANA GERENCIAL
51,1777,GERENTE DE NEGOCIOS INTERINO,2014-08-01,2015-03-02,PLANA GERENCIAL
51,1778,GERENTE OPERACIONES,2011-10-01,2013-03-01,PLANA GERENCIAL
51,1779,GERENTE DE DESARROLLO HUMANO,2013-09-01,2015-03-02,PLANA GERENCIAL
51,1780,GERENTE DE ADMINISTRACION Y FI,2010-10-20,2011-01-13,PLANA GERENCIAL
51,1780,GERENTE DE FINANZAS,2011-01-13,,PLANA GERENCIAL
51,1781,GERENTE GOS,2007-10-31,2010-03-08,PLANA GERENCIAL
51,1782,GERENTE DE RRHH,2007-10-31,2011-01-13,PLANA GERENCIAL
51,1782,GERENTE DE ADMIN Y DES HUMANO,2011-01-13,2012-07-31,PLANA GERENCIAL
51,1782,GERENTE DE DESARROLLO HUMANO,2012-08-01,2013-08-31,PLANA GERENCIAL
51,1783,GERENTE DE ADMINISTRACION Y FI,2010-01-01,2010-10-20,PLANA GERENCIAL
51,1783,GERENTE DE RIESGOS,2010-10-20,,PLANA GERENCIAL
51,1769,,2012-09-20,,REPRESENTANTE LEGAL
51,1784,,2012-09-20,2016-04-26,REPRESENTANTE LEGAL
51,1785,,2012-09-20,2016-04-26,REPRESENTANTE LEGAL
51,1767,,2007-10-31,,REPRESENTANTE LEGAL
52,260,DIRECTOR,2004-08-24,,DIRECTORIO
52,1786,DIRECTOR,2004-08-24,,DIRECTORIO
52,263,DIRECTOR,2004-08-24,,DIRECTORIO
52,1171,DIRECTOR,2004-08-24,,DIRECTORIO
52,265,DIRECTOR,2004-08-24,,DIRECTORIO
52,19,DIRECTOR,2004-08-24,,DIRECTORIO
52,1787,DIRECTOR,2004-08-24,,DIRECTORIO
52,986,DIRECTOR,2004-08-24,,DIRECTORIO
52,54,DIRECTOR,2004-08-24,,DIRECTORIO
52,1788,PRESIDENTE DEL DIRECTORIO,2004-08-24,,DIRECTORIO
52,1012,VICEPRESIDENTE DEL DIRECTORIO,2004-08-24,,DIRECTORIO
52,156,DIRECTOR,2004-08-24,,DIRECTORIO
52,1789,GERENTE DE CONTABILIDAD,2004-08-24,,PLANA GERENCIAL
52,1790,GERENTE SEGUROS EMPRESARIALES,2004-08-24,,PLANA GERENCIAL
52,1791,GERENTE DE SEGUROS PERSONALES,2004-08-24,,PLANA GERENCIAL
52,1792,GERENTE ADMINIST. FINANZAS,2004-08-24,,PLANA GERENCIAL
52,1793,GERENTE REGIONAL SUR,2004-08-24,,PLANA GERENCIAL
52,1794,GERENTE REASEGUROS COASEGUROS,2004-08-24,,PLANA GERENCIAL
52,1795,GERENTE DE SALUD,2004-08-24,,PLANA GERENCIAL
52,1796,GERENTE DE PROCESOS Y TECN.,2004-08-24,,PLANA GERENCIAL
52,1797,GERENTE CENTRAL DE NEGOCIOS,2004-08-24,,PLANA GERENCIAL
52,1798,GERENTE GENERAL,2004-08-24,,PLANA GERENCIAL
52,1799,GERENTE DE SINIESTROS,2004-08-24,,PLANA GERENCIAL
52,1800,GERENTE DE MARKETING,2004-08-24,,PLANA GERENCIAL
52,1801,GERENTE DE ADMINISTRACION,2004-08-24,,PLANA GERENCIAL
52,1802,GERENTE DE SUSCRIPCION,2004-08-24,,PLANA GERENCIAL
52,1803,GERENTE SEGUROS CORPORATIVOS,2004-08-24,,PLANA GERENCIAL
52,1804,GERENTE REGIONAL NORTE,2004-08-24,,PLANA GERENCIAL
52,1805,GERENTE DIVISION RIESGOS,2004-08-24,,PLANA GERENCIAL
52,1798,,2004-08-24,,REPRESENTANTE LEGAL
53,1806,DIRECTOR,2000-03-27,2005-06-17,DIRECTORIO
53,1807,DIRECTOR,2009-04-01,,DIRECTORIO
53,1808,DIRECTOR ALTERNO,2009-04-01,,DIRECTORIO
53,367,DIRECTOR,2005-06-17,,DIRECTORIO
53,1809,DIRECTOR,2005-06-17,2007-05-21,DIRECTORIO
53,1810,DIRECTOR,2005-06-17,,DIRECTORIO
53,1811,DIRECTOR,2007-05-21,,DIRECTORIO
53,1811,PRESIDENTE DEL DIRECTORIO,2007-11-23,,DIRECTORIO
53,1812,DIRECTOR,2007-11-23,2009-03-31,DIRECTORIO
53,1813,DIRECTOR,2009-04-01,,DIRECTORIO
53,1814,DIRECTOR,2005-06-17,2009-03-31,DIRECTORIO
53,1815,DIRECTOR,2000-03-27,2005-06-17,DIRECTORIO
53,1816,PRESIDENTE DEL DIRECTORIO,2005-06-17,2007-11-23,DIRECTORIO
53,1817,GERENTE GENERAL,2005-06-17,,GERENTE GENERAL
53,1818,GERENTE DE OPERACIONES,2009-07-02,,PLANA GERENCIAL
53,1819,GERENTE RESPONSABILIDAD SOCIAL,2009-07-02,,PLANA GERENCIAL
53,1820,GERENTEL LEGAL,2009-07-02,,PLANA GERENCIAL
53,1821,REPRESENTANTE LEGAL,2006-04-25,2006-04-25,PLANA GERENCIAL
53,1822,GERENTE DE ADMIN Y FINANZAS,2008-11-01,,PLANA GERENCIAL
53,1823,GERENTE OPERACIONES,2006-11-21,2007-11-16,PLANA GERENCIAL
53,1824,CONTADOR GENERAL,2005-12-01,2005-12-01,PLANA GERENCIAL
53,1825,GERENTE OPERACIONES,2005-06-17,2006-06-21,PLANA GERENCIAL
53,1826,GTE. ADMINISTRACION Y FINANZAS,2005-06-17,2008-04-30,PLANA GERENCIAL
53,1827,GERENTE DE ADMINIST Y FINANZAS,2008-05-12,2008-10-31,PLANA GERENCIAL
53,1827,GERENTE DE CONTROL DEL NEGOCIO,2008-11-01,,PLANA GERENCIAL
53,1828,REPRESENTANTE BURSATIL,2005-11-22,2005-11-22,PLANA GERENCIAL
53,1829,GERENTE DE RECURSOS HUMANOS,2009-07-02,,PLANA GERENCIAL
53,1830,GERENTE COMERCIAL,2009-07-02,,PLANA GERENCIAL
53,1821,,2006-04-25,2009-07-02,REPRESENTANTE LEGAL
53,1817,,2005-06-17,,REPRESENTANTE LEGAL
54,110,DIRECTOR,2017-03-17,,DIRECTORIO
54,1831,DIRECTOR,2017-03-17,,DIRECTORIO
54,1832,DIRECTOR,2017-03-17,,DIRECTORIO
54,1833,VICEPRESIDENTE DEL DIRECTORIO,2002-03-19,2005-03-28,DIRECTORIO
54,1833,PRESIDENTE DEL DIRECTORIO,2005-04-07,2008-03-18,DIRECTORIO
54,1833,PRESIDENTE DEL DIRECTORIO,2008-03-18,2011-03-17,DIRECTORIO
54,1833,PRESIDENTE DEL DIRECTORIO,2011-03-17,2014-03-19,DIRECTORIO
54,1833,PRESIDENTE DEL DIRECTORIO,2014-03-19,2017-03-17,DIRECTORIO
54,1834,DIRECTOR,2017-03-17,,DIRECTORIO
54,1835,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,259,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,259,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1836,DIRECTOR,2002-03-19,2008-03-18,DIRECTORIO
54,1837,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,1837,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1837,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1837,DIRECTOR,2017-03-17,,DIRECTORIO
54,1838,DIRECTOR,2017-03-17,,DIRECTORIO
54,1839,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1840,DIRECTOR,2017-03-17,,DIRECTORIO
54,1841,CO - DIRECTOR,2005-05-16,2005-05-16,DIRECTORIO
54,1842,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,1842,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1842,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1843,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,1843,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1843,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1844,DIRECTOR,2001-06-27,2002-10-31,DIRECTORIO
54,1844,DIRECTOR,2013-03-27,2014-03-19,DIRECTORIO
54,1845,DIRECTOR,2003-12-18,2005-03-28,DIRECTORIO
54,1845,DIRECTOR,2006-10-26,2008-03-18,DIRECTORIO
54,1845,DIRECTOR,2011-03-17,2013-03-27,DIRECTORIO
54,1846,DIRECTOR,2002-10-31,2003-12-18,DIRECTORIO
54,1847,DIRECTORA,2005-03-28,2008-03-18,DIRECTORIO
54,1847,VICEPRESIDENTE DEL DIRECTORIO,2008-03-18,2011-03-17,DIRECTORIO
54,1847,VICEPRESIDENTE DEL DIRECTORIO,2011-03-17,2014-03-19,DIRECTORIO
54,1847,VICEPRESIDENTE DEL DIRECTORIO,2014-03-19,2017-03-17,DIRECTORIO
54,1848,PRESIDENTE DEL DIRECTORIO,2002-03-19,2005-03-28,DIRECTORIO
54,1849,VICEPRESIDENTE DEL DIRECTORIO,2005-04-07,2008-03-18,DIRECTORIO
54,1849,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,1849,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1849,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1849,VICEPRESIDENTE DEL DIRECTORIO,2017-03-17,,DIRECTORIO
54,1850,PRESIDENTE DEL DIRECTORIO,2017-03-17,,DIRECTORIO
54,1851,DIRECTORA,2002-03-19,2008-03-18,DIRECTORIO
54,1851,DIRECTOR,2008-03-18,2011-03-17,DIRECTORIO
54,1851,DIRECTOR,2011-03-17,2014-03-19,DIRECTORIO
54,1852,DIRECTOR,2002-03-19,2006-10-26,DIRECTORIO
54,1853,VICEPRESIDENTE DEL DIRECTORIO,2001-06-27,2002-03-19,DIRECTORIO
54,1853,DIRECTOR,2014-03-19,2017-03-17,DIRECTORIO
54,1853,DIRECTOR,2017-03-17,,DIRECTORIO
54,1854,DIRECTOR,2017-03-17,,DIRECTORIO
54,1855,,2017-03-01,,GERENTE GENERAL
54,1856,DIRECTOR PERIODISTICO,2014-11-17,,PLANA GERENCIAL
54,1857,GTE CENTRAL DE FINANZAS Y ADMN,2008-09-01,2011-08-25,PLANA GERENCIAL
54,1858,GTE CTRAL UN NEGOCIO PRENSA,2015-04-09,,PLANA GERENCIAL
54,1859,DIRECTOR PERIODISTICO INTERINO,2014-05-25,2014-11-17,PLANA GERENCIAL
54,1860,GERENTE DE GESTION DE TALENTO,2012-01-02,,PLANA GERENCIAL
54,1861,GTE. CENTRAL DE COMERCIALIZACI,2000-08-01,2015-05-04,PLANA GERENCIAL
54,136,DIRECTOR PERIODISTICO,2013-10-01,2014-05-25,PLANA GERENCIAL
54,1862,GTE. CENTRAL DE RRHH,2003-01-31,2010-02-28,PLANA GERENCIAL
54,1863,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1833,MIEMBRO COMITE EJECUTIVO,2005-04-28,2005-04-28,PLANA GERENCIAL
54,259,MIEMBRO COMITE EJECUTIVO,2005-04-28,2005-04-28,PLANA GERENCIAL
54,1864,GTE CTRAL FINANZAS Y ADMINIST,2012-06-01,2017-05-31,PLANA GERENCIAL
54,1865,GERENTE DE SUSCRIPCIONES,2005-03-15,2006-12-31,PLANA GERENCIAL
54,1837,MIEMBRO COMITE EJECUTIVO,2005-04-28,2005-04-28,PLANA GERENCIAL
54,1837,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1866,GTE. U. N. DIARIO EL COMERCIO,2005-08-01,2009-02-28,PLANA GERENCIAL
54,1867,GTE UNIDAD SERV EMPRESARIALES,2011-02-01,,PLANA GERENCIAL
54,1838,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1841,DIRECTOR GENERAL,2005-05-16,,PLANA GERENCIAL
54,1868,CONSEJO CONSULTIVO EDITORIAL,2013-10-01,,PLANA GERENCIAL
54,1842,CONSEJO CONSULTIVO EDITORIAL,2012-07-19,2013-09-30,PLANA GERENCIAL
54,1844,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1869,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1870,DIRECTOR GENERAL,2008-04-18,2011-03-14,PLANA GERENCIAL
54,1847,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1847,CONSEJO CONSULTIVO EDITORIAL,2012-07-19,2013-09-30,PLANA GERENCIAL
54,1847,CONSEJO CONSULTIVO EDITORIAL,2013-10-01,,PLANA GERENCIAL
54,1871,DIRECTOR PERIODISTICO,2008-09-25,2013-09-30,PLANA GERENCIAL
54,1871,CONSEJO CONSULTIVO EDITORIAL,2013-10-01,2015-11-26,PLANA GERENCIAL
54,1849,DIRECTOR EJECUTIVO,2004-01-16,2004-09-01,PLANA GERENCIAL
54,1849,MIEMBRO COMITE EJECUTIVO,2005-04-28,2005-04-28,PLANA GERENCIAL
54,1872,GTE C ADMINIST. Y FINANZAS,2017-06-12,,PLANA GERENCIAL
54,1873,GTE CENTRAL DE NUEVOS NEGOCIOS,2008-05-19,2011-02-01,PLANA GERENCIAL
54,1873,GTE C ESTRATEGIA Y DES DE NEGO,2011-02-01,,PLANA GERENCIAL
54,1874,DIRECTOR PERIODISTICO INTERINO,2014-05-25,2014-11-17,PLANA GERENCIAL
54,1875,GTE UNIDAD DE NEG. EL COMERCIO,2010-04-26,2013-12-31,PLANA GERENCIAL
54,1876,GERENTE LEGAL,2009-08-03,2011-02-08,PLANA GERENCIAL
54,1850,GTE. CENTRAL DE OPERACIONES,2003-07-07,,PLANA GERENCIAL
54,1877,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
54,1851,MIEMBRO COMITE EJECUTIVO,2005-04-28,2005-04-28,PLANA GERENCIAL
54,1851,CONSEJO CONSULTIVO EDITORIAL,2008-10-30,2012-07-19,PLANA GERENCIAL
