"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","PRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2016-03-29,2017-03-27,"0 años, 11 meses, 28 días."
"UCCELLI LABARTHE MIGUEL","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Scotiabank del Perú",,2015-04-01,2016-03-29,"0 años, 0 meses, 8 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2011-03-31,2013-03-21,"1 años, 0 meses, 13 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL",2005-03-14,2007-03-28,"1 años, 0 meses, 3 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL",2007-03-28,2008-02-29,"3 años, 0 meses, 17 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2005-03-14,2007-03-28,"0 años, 6 meses, 18 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2010-03-18,2013-03-21,"5 años, 6 meses, 22 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2007-03-28,2008-02-29,"2 años, 7 meses, 4 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2010-03-26,2013-09-30,"2 años, 0 meses, 25 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL",2008-04-28,2013-09-30,"0 años, 1 meses, 30 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2013-10-01,"A la actualidad","8 años, 6 meses, 17 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","GERENTE GENERAL",2013-10-01,2015-08-31,"8 años, 6 meses, 17 días."
"DASSO MONTERO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2016-06-24,"A la actualidad","11 años, 3 meses, 10 días."
"FERRARI DE LAS CASAS GIANFRANCO PIERO DARIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2011-03-31,2015-08-31,"2 años, 6 meses, 6 días."
"MAGGIOLO DIBOS JAVIER ERNESTO","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2011-03-31,2011-04-14,"1 años, 0 meses, 13 días."
"MUÑOZ RIVERA JOSE LUIS","AFP UNION VIDA S A",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2010-03-26,2011-03-31,"3 años, 7 meses, 1 días."
"MUÑOZ RIVERA JOSE LUIS","AFP UNION VIDA S A","GERENTE DE CONTABILIDAD","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2010-03-26,2011-03-31,"3 años, 5 meses, 26 días."
"MUÑOZ RIVERA JOSE LUIS","AFP UNION VIDA S A",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2007-05-02,"A la actualidad","0 años, 8 meses, 7 días."
"MUÑOZ RIVERA JOSE LUIS","AFP UNION VIDA S A","GERENTE DE CONTABILIDAD","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",,2007-05-02,"A la actualidad","0 años, 7 meses, 4 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2011-03-31,2015-08-31,"4 años, 7 meses, 6 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A","GERENTE DE FINANZAS","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.",DIRECTOR,2011-03-31,2015-08-31,"4 años, 6 meses, 3 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-02,2009-03-26,"0 años, 10 meses, 2 días."
"ROMERO PAOLETTI DIONISIO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","VICEPRESIDENTE DEL DIRECTORIO",2009-03-26,2009-04-22,"0 años, 10 meses, 26 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.",DIRECTOR,"SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO",2008-02-29,2008-03-27,"4 años, 10 meses, 19 días."
"ROMERO SEMINARIO DIONISIO FERNANDO","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","SOLUCION EMPRESA ADMINISTRADORA HIPOTECARIA S.A.","PRESIDENTE DEL DIRECTORIO",2008-03-27,2009-03-02,"4 años, 11 meses, 17 días."
"COLOMER GUIU JOSE ANTONIO","AFP HORIZONTE S.A.",DIRECTOR,"Telefonica del Peru S.A.A.","DIRECTOR (CLASE B)",2000-05-17,2004-02-05,"0 años, 3 meses, 19 días."
"COLOMER GUIU JOSE ANTONIO","AFP HORIZONTE S.A.",DIRECTOR-SUPLENTE,"Telefonica del Peru S.A.A.","DIRECTOR (CLASE B)",2000-02-07,2000-05-17,"0 años, 0 meses, 10 días."
"MARIN ESTEVEZ JAVIER","AFP HORIZONTE S.A.","GERENTE GENERAL","Telefonica del Peru S.A.A.","DIRECTOR ALTERNO (CLASE B)",2003-03-26,2006-03-24,"1 años, 1 meses, 21 días."
"MARIN ESTEVEZ JAVIER","AFP HORIZONTE S.A.",,"Telefonica del Peru S.A.A.","DIRECTOR ALTERNO (CLASE B)",2003-03-26,2006-03-24,"1 años, 1 meses, 21 días."
"MARIN ESTEVEZ JAVIER","AFP HORIZONTE S.A.","GERENTE GENERAL","Telefonica del Peru S.A.A.","DIRECTOR SUPLENTE (CLASE B)",2002-02-05,2002-06-04,"1 años, 10 meses, 12 días."
"MARIN ESTEVEZ JAVIER","AFP HORIZONTE S.A.",,"Telefonica del Peru S.A.A.","DIRECTOR SUPLENTE (CLASE B)",2002-02-05,2002-06-04,"1 años, 10 meses, 12 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","PRESIDENTE DEL DIRECTORIO","Titulizadora Peruana Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2010-03-18,2010-03-30,"2 años, 3 meses, 6 días."
"BAYLY LLONA WALTER","PRIMA AFP S.A.","VICEPRESIDENTE DEL DIRECTORIO","Titulizadora Peruana Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2007-12-12,2008-02-29,"0 años, 8 meses, 14 días."
"CORREA MALACHOWSKI ALVARO","PRIMA AFP S.A.",DIRECTOR,"Titulizadora Peruana Sociedad Titulizadora S.A.",DIRECTOR,2008-03-11,2013-10-09,"0 años, 0 meses, 11 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Titulizadora Peruana Sociedad Titulizadora S.A.",DIRECTOR,2010-03-30,2010-04-23,"0 años, 0 meses, 11 días."
"DE LA FELD  HUBERT","PROFUTURO AFP",DIRECTOR,"Titulizadora Peruana Sociedad Titulizadora S.A.","DIRECTOR ALTERNO",2008-06-19,2010-03-19,"0 años, 6 meses, 7 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Titulizadora Peruana Sociedad Titulizadora S.A.","DIRECTOR ALTERNO",2010-03-19,2010-03-30,"2 años, 3 meses, 7 días."
"DE LA FELD  HUBERT","PROFUTURO AFP","VICEPRESIDENTE DEL DIRECTORIO","Titulizadora Peruana Sociedad Titulizadora S.A.","PRESIDENTE DEL DIRECTORIO",2010-04-23,2010-06-15,"0 años, 1 meses, 4 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A",DIRECTOR,"Titulizadora Peruana Sociedad Titulizadora S.A.","DIRECTOR ALTERNO",2007-12-12,2008-03-11,"1 años, 3 meses, 17 días."
"RAMIREZ DEL VILLAR LOPEZ DE ROMAÑA JORGE EDUARDO GUILLERMO","AFP UNION VIDA S A","GERENTE DE FINANZAS","Titulizadora Peruana Sociedad Titulizadora S.A.","DIRECTOR ALTERNO",2007-12-12,2008-03-11,"1 años, 2 meses, 14 días."
"SARDON DE TABOADA FRANCISCO JAVIER","PROFUTURO AFP",DIRECTOR,"Titulizadora Peruana Sociedad Titulizadora S.A.","VICEPRESIDENTE DEL DIRECTORIO",2008-06-19,2010-03-19,"0 años, 6 meses, 7 días."
"GARCIA ROSELL ARTOLA LUIS EDUARDO","AFP INTEGRA.",DIRECTOR,"W Capital SAFI S.A.","PRESIDENTE DEL DIRECTORIO",2014-01-27,2014-10-01,"0 años, 3 meses, 9 días."
